******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
convolution_kernel : 0.004097 
convolution_kernel : 0.004071 
convolution_kernel : 0.003553 
convolution_kernel : 0.002866 
convolution_kernel : 0.002934 
convolution_kernel : 0.003150 
convolution_kernel : 0.003072 
convolution_kernel : 0.003070 
convolution_kernel : 0.002944 
convolution_kernel : 0.003105 
convolution_kernel : 0.002557 
convolution_kernel : 0.002540 
convolution_kernel : 0.002776 
convolution_kernel : 0.002887 
convolution_kernel : 0.003846 
convolution_kernel : 0.003771 
convolution_kernel : 0.003831 
convolution_kernel : 0.003720 
convolution_kernel : 0.003888 
convolution_kernel : 0.003760 
convolution_kernel : 0.003924 
convolution_kernel : 0.004121 
convolution_kernel : 0.004318 
convolution_kernel : 0.004165 
convolution_kernel : 0.004119 
convolution_kernel : 0.004734 
convolution_kernel : 0.004088 
convolution_kernel : 0.003326 
convolution_kernel : 0.003110 
convolution_kernel : 0.003022 
convolution_kernel : 0.002943 
convolution_kernel : 0.002529 
convolution_kernel : 0.002920 
convolution_kernel : 0.002768 
convolution_kernel : 0.002724 
convolution_kernel : 0.003097 
convolution_kernel : 0.002999 
convolution_kernel : 0.002973 
convolution_kernel : 0.002872 
convolution_kernel : 0.002785 
convolution_kernel : 0.002748 
convolution_kernel : 0.002662 
convolution_kernel : 0.002446 
convolution_kernel : 0.004913 
convolution_kernel : 0.005001 
convolution_kernel : 0.004948 
convolution_kernel : 0.004858 
convolution_kernel : 0.004608 
convolution_kernel : 0.003677 
convolution_kernel : 0.003559 
convolution_kernel : 0.003668 
convolution_kernel : 0.003874 
convolution_kernel : 0.003745 
convolution_kernel : 0.003720 
convolution_kernel : 0.004207 
convolution_kernel : 0.004081 
convolution_kernel : 0.003695 
convolution_kernel : 0.003209 
convolution_kernel : 0.003059 
convolution_kernel : 0.002861 
convolution_kernel : 0.002997 
convolution_kernel : 0.002732 
convolution_kernel : 0.003017 
convolution_kernel : 0.003032 
convolution_kernel : 0.002939 
convolution_kernel : 0.003008 
convolution_kernel : 0.002915 
convolution_kernel : 0.002923 
convolution_kernel : 0.003772 
convolution_kernel : 0.004125 
convolution_kernel : 0.005506 
convolution_kernel : 0.005447 
convolution_kernel : 0.004076 
convolution_kernel : 0.004087 
convolution_kernel : 0.003601 
convolution_kernel : 0.003532 
convolution_kernel : 0.003446 
convolution_kernel : 0.003716 
convolution_kernel : 0.003960 
convolution_kernel : 0.003939 
convolution_kernel : 0.004566 
convolution_kernel : 0.004485 
convolution_kernel : 0.004160 
convolution_kernel : 0.003602 
convolution_kernel : 0.003283 
convolution_kernel : 0.003172 
convolution_kernel : 0.002834 
convolution_kernel : 0.002696 
convolution_kernel : 0.002528 
convolution_kernel : 0.002735 
convolution_kernel : 0.002658 
convolution_kernel : 0.003204 
convolution_kernel : 0.003797 
convolution_kernel : 0.003756 
convolution_kernel : 0.004475 
convolution_kernel : 0.005015 
convolution_kernel : 0.003731 
convolution_kernel : 0.003781 
convolution_kernel : 0.003359 
convolution_kernel : 0.003558 
convolution_kernel : 0.003066 
convolution_kernel : 0.003204 
convolution_kernel : 0.003425 
convolution_kernel : 0.005798 
convolution_kernel : 0.005300 
convolution_kernel : 0.004802 
convolution_kernel : 0.004330 
convolution_kernel : 0.004297 
convolution_kernel : 0.004239 
convolution_kernel : 0.003337 
convolution_kernel : 0.003245 
convolution_kernel : 0.002911 
convolution_kernel : 0.002805 
convolution_kernel : 0.002706 
convolution_kernel : 0.002590 
convolution_kernel : 0.002572 
convolution_kernel : 0.002936 
convolution_kernel : 0.003714 
convolution_kernel : 0.004761 
convolution_kernel : 0.004947 
convolution_kernel : 0.004776 
convolution_kernel : 0.004138 
convolution_kernel : 0.004238 
convolution_kernel : 0.003679 
convolution_kernel : 0.003744 
convolution_kernel : 0.003717 
convolution_kernel : 0.004630 
convolution_kernel : 0.004427 
convolution_kernel : 0.004332 
convolution_kernel : 0.004235 
convolution_kernel : 0.005428 
convolution_kernel : 0.004964 
convolution_kernel : 0.004472 
convolution_kernel : 0.003853 
convolution_kernel : 0.003807 
convolution_kernel : 0.003698 
convolution_kernel : 0.003200 
convolution_kernel : 0.002687 
convolution_kernel : 0.002670 
convolution_kernel : 0.002478 
convolution_kernel : 0.003315 
convolution_kernel : 0.003266 
convolution_kernel : 0.003347 
convolution_kernel : 0.003763 
convolution_kernel : 0.003865 
convolution_kernel : 0.003938 
convolution_kernel : 0.004516 
convolution_kernel : 0.004651 
convolution_kernel : 0.005096 
convolution_kernel : 0.004899 
convolution_kernel : 0.004425 
convolution_kernel : 0.004331 
convolution_kernel : 0.005401 
convolution_kernel : 0.005042 
convolution_kernel : 0.005023 
convolution_kernel : 0.005798 
convolution_kernel : 0.004667 
convolution_kernel : 0.004688 
convolution_kernel : 0.004430 
convolution_kernel : 0.004311 
convolution_kernel : 0.003832 
convolution_kernel : 0.003973 
convolution_kernel : 0.003273 
convolution_kernel : 0.003278 
convolution_kernel : 0.002662 
convolution_kernel : 0.003153 
convolution_kernel : 0.003103 
convolution_kernel : 0.003228 
convolution_kernel : 0.003320 
convolution_kernel : 0.004250 
convolution_kernel : 0.004269 
convolution_kernel : 0.004492 
convolution_kernel : 0.004432 
convolution_kernel : 0.004654 
convolution_kernel : 0.004528 
convolution_kernel : 0.003805 
convolution_kernel : 0.003845 
convolution_kernel : 0.005413 
convolution_kernel : 0.005701 
convolution_kernel : 0.005087 
convolution_kernel : 0.005159 
convolution_kernel : 0.005008 
convolution_kernel : 0.004827 
convolution_kernel : 0.004620 
convolution_kernel : 0.004684 
convolution_kernel : 0.003324 
convolution_kernel : 0.003362 
convolution_kernel : 0.003846 
convolution_kernel : 0.003281 
convolution_kernel : 0.003853 
convolution_kernel : 0.003997 
convolution_kernel : 0.004076 
convolution_kernel : 0.003302 
convolution_kernel : 0.003239 
convolution_kernel : 0.003223 
convolution_kernel : 0.003362 
convolution_kernel : 0.004130 
convolution_kernel : 0.003809 
convolution_kernel : 0.004045 
convolution_kernel : 0.004627 
convolution_kernel : 0.005646 
convolution_kernel : 0.004929 
convolution_kernel : 0.004758 
convolution_kernel : 0.005651 
convolution_kernel : 0.005666 
convolution_kernel : 0.004717 
convolution_kernel : 0.005141 
convolution_kernel : 0.004509 
convolution_kernel : 0.004498 
convolution_kernel : 0.004530 
convolution_kernel : 0.004784 
convolution_kernel : 0.004941 
convolution_kernel : 0.004217 
convolution_kernel : 0.004135 
convolution_kernel : 0.003609 
convolution_kernel : 0.003575 
convolution_kernel : 0.003460 
convolution_kernel : 0.003493 
convolution_kernel : 0.003280 
convolution_kernel : 0.003556 
convolution_kernel : 0.004048 
convolution_kernel : 0.004873 
convolution_kernel : 0.004848 
convolution_kernel : 0.004855 
convolution_kernel : 0.004646 
convolution_kernel : 0.005411 
convolution_kernel : 0.004558 
convolution_kernel : 0.004654 
convolution_kernel : 0.005067 
convolution_kernel : 0.005616 
convolution_kernel : 0.005421 
convolution_kernel : 0.004522 
convolution_kernel : 0.005262 
convolution_kernel : 0.006630 
convolution_kernel : 0.006176 
convolution_kernel : 0.008418 
convolution_kernel : 0.007689 
convolution_kernel : 0.007506 
convolution_kernel : 0.007918 
convolution_kernel : 0.005928 
convolution_kernel : 0.005937 
convolution_kernel : 0.004883 
convolution_kernel : 0.004464 
convolution_kernel : 0.004353 
convolution_kernel : 0.004442 
convolution_kernel : 0.004179 
convolution_kernel : 0.004485 
convolution_kernel : 0.004507 
convolution_kernel : 0.004246 
convolution_kernel : 0.005050 
convolution_kernel : 0.004859 
convolution_kernel : 0.004598 
convolution_kernel : 0.004606 
convolution_kernel : 0.004959 
convolution_kernel : 0.005104 
convolution_kernel : 0.005182 
convolution_kernel : 0.005734 
convolution_kernel : 0.005852 
convolution_kernel : 0.005660 
convolution_kernel : 0.004547 
convolution_kernel : 0.005847 
convolution_kernel : 0.005162 
convolution_kernel : 0.004435 
convolution_kernel : 0.004226 
convolution_kernel : 0.004216 
convolution_kernel : 0.004332 
convolution_kernel : 0.003468 
convolution_kernel : 0.003545 
convolution_kernel : 0.003443 
convolution_kernel : 0.003414 
convolution_kernel : 0.003544 
convolution_kernel : 0.004035 
convolution_kernel : 0.004120 
convolution_kernel : 0.004082 
convolution_kernel : 0.005640 
convolution_kernel : 0.005814 
convolution_kernel : 0.005911 
convolution_kernel : 0.005094 
convolution_kernel : 0.004381 
convolution_kernel : 0.004368 
convolution_kernel : 0.004978 
convolution_kernel : 0.004366 
convolution_kernel : 0.005263 
convolution_kernel : 0.005020 
convolution_kernel : 0.006116 
convolution_kernel : 0.006015 
convolution_kernel : 0.006656 
convolution_kernel : 0.005193 
convolution_kernel : 0.004325 
convolution_kernel : 0.004263 
convolution_kernel : 0.004112 
convolution_kernel : 0.002812 
convolution_kernel : 0.002761 
convolution_kernel : 0.002670 
convolution_kernel : 0.003553 
convolution_kernel : 0.003622 
convolution_kernel : 0.003586 
convolution_kernel : 0.004270 
convolution_kernel : 0.005030 
convolution_kernel : 0.006446 
convolution_kernel : 0.005945 
convolution_kernel : 0.006042 
convolution_kernel : 0.005215 
convolution_kernel : 0.005171 
convolution_kernel : 0.003619 
convolution_kernel : 0.003490 
convolution_kernel : 0.004232 
convolution_kernel : 0.004432 
convolution_kernel : 0.004444 
convolution_kernel : 0.006103 
convolution_kernel : 0.007722 
convolution_kernel : 0.006355 
convolution_kernel : 0.005378 
convolution_kernel : 0.005312 
convolution_kernel : 0.005432 
convolution_kernel : 0.004636 
convolution_kernel : 0.004578 
convolution_kernel : 0.003730 
convolution_kernel : 0.003581 
convolution_kernel : 0.003397 
convolution_kernel : 0.003523 
convolution_kernel : 0.003697 
convolution_kernel : 0.003504 
convolution_kernel : 0.005200 
convolution_kernel : 0.005487 
convolution_kernel : 0.005593 
convolution_kernel : 0.005540 
convolution_kernel : 0.005682 
convolution_kernel : 0.004872 
convolution_kernel : 0.004800 
convolution_kernel : 0.004413 
convolution_kernel : 0.004232 
convolution_kernel : 0.005072 
convolution_kernel : 0.005171 
convolution_kernel : 0.005244 
convolution_kernel : 0.006203 
convolution_kernel : 0.005576 
convolution_kernel : 0.006297 
convolution_kernel : 0.005510 
convolution_kernel : 0.005453 
convolution_kernel : 0.005530 
convolution_kernel : 0.004732 
convolution_kernel : 0.004720 
convolution_kernel : 0.004624 
convolution_kernel : 0.004676 
convolution_kernel : 0.003947 
convolution_kernel : 0.003648 
convolution_kernel : 0.003740 
convolution_kernel : 0.004211 
convolution_kernel : 0.004606 
convolution_kernel : 0.004445 
convolution_kernel : 0.005166 
convolution_kernel : 0.005898 
convolution_kernel : 0.005958 
convolution_kernel : 0.006178 
convolution_kernel : 0.005595 
convolution_kernel : 0.004715 
convolution_kernel : 0.004737 
convolution_kernel : 0.005696 
convolution_kernel : 0.005796 
convolution_kernel : 0.006564 
convolution_kernel : 0.006610 
convolution_kernel : 0.006357 
convolution_kernel : 0.006303 
convolution_kernel : 0.005269 
convolution_kernel : 0.004640 
convolution_kernel : 0.004334 
convolution_kernel : 0.004588 
convolution_kernel : 0.004006 
convolution_kernel : 0.003960 
convolution_kernel : 0.003576 
convolution_kernel : 0.003860 
convolution_kernel : 0.003673 
convolution_kernel : 0.003617 
convolution_kernel : 0.004414 
convolution_kernel : 0.005333 
convolution_kernel : 0.004637 
convolution_kernel : 0.005522 
convolution_kernel : 0.004846 
convolution_kernel : 0.004629 
convolution_kernel : 0.006905 
convolution_kernel : 0.005937 
convolution_kernel : 0.005762 
convolution_kernel : 0.005430 
convolution_kernel : 0.004948 
convolution_kernel : 0.004803 
convolution_kernel : 0.006192 
convolution_kernel : 0.005957 
convolution_kernel : 0.006713 
convolution_kernel : 0.006247 
convolution_kernel : 0.005152 
convolution_kernel : 0.004949 
convolution_kernel : 0.005517 
convolution_kernel : 0.003969 
convolution_kernel : 0.003775 
convolution_kernel : 0.003775 
convolution_kernel : 0.003686 
convolution_kernel : 0.004605 
convolution_kernel : 0.004388 
convolution_kernel : 0.004379 
convolution_kernel : 0.004211 
convolution_kernel : 0.004580 
convolution_kernel : 0.004587 
convolution_kernel : 0.005203 
convolution_kernel : 0.005219 
convolution_kernel : 0.006061 
convolution_kernel : 0.006055 
convolution_kernel : 0.005123 
convolution_kernel : 0.004916 
convolution_kernel : 0.004851 
convolution_kernel : 0.005722 
convolution_kernel : 0.005624 
convolution_kernel : 0.007511 
convolution_kernel : 0.007778 
convolution_kernel : 0.007510 
convolution_kernel : 0.006921 
convolution_kernel : 0.004955 
convolution_kernel : 0.004818 
convolution_kernel : 0.005959 
convolution_kernel : 0.004197 
convolution_kernel : 0.003982 
convolution_kernel : 0.004167 
convolution_kernel : 0.003999 
convolution_kernel : 0.004840 
convolution_kernel : 0.004850 
convolution_kernel : 0.004708 
convolution_kernel : 0.004824 
convolution_kernel : 0.005089 
convolution_kernel : 0.004976 
convolution_kernel : 0.003971 
convolution_kernel : 0.005229 
convolution_kernel : 0.004701 
convolution_kernel : 0.004834 
convolution_kernel : 0.006140 
convolution_kernel : 0.006836 
convolution_kernel : 0.007103 
convolution_kernel : 0.007736 
convolution_kernel : 0.008557 
convolution_kernel : 0.007069 
convolution_kernel : 0.005773 
convolution_kernel : 0.006034 
convolution_kernel : 0.005845 
convolution_kernel : 0.004923 
convolution_kernel : 0.004996 
convolution_kernel : 0.005123 
convolution_kernel : 0.006135 
convolution_kernel : 0.005072 
convolution_kernel : 0.004855 
convolution_kernel : 0.004981 
convolution_kernel : 0.004941 
convolution_kernel : 0.004788 
convolution_kernel : 0.004711 
convolution_kernel : 0.004002 
convolution_kernel : 0.003994 
convolution_kernel : 0.004942 
convolution_kernel : 0.005885 
convolution_kernel : 0.005198 
convolution_kernel : 0.005129 
convolution_kernel : 0.004853 
convolution_kernel : 0.007238 
convolution_kernel : 0.007245 
convolution_kernel : 0.006403 
convolution_kernel : 0.007241 
convolution_kernel : 0.007114 
convolution_kernel : 0.007073 
convolution_kernel : 0.006129 
convolution_kernel : 0.006188 
convolution_kernel : 0.006970 
convolution_kernel : 0.006058 
convolution_kernel : 0.004928 
convolution_kernel : 0.004773 
convolution_kernel : 0.005151 
convolution_kernel : 0.004892 
convolution_kernel : 0.004871 
convolution_kernel : 0.004588 
convolution_kernel : 0.005629 
convolution_kernel : 0.005857 
convolution_kernel : 0.004731 
convolution_kernel : 0.003934 
convolution_kernel : 0.003900 
convolution_kernel : 0.003661 
convolution_kernel : 0.004852 
convolution_kernel : 0.003958 
convolution_kernel : 0.004896 
convolution_kernel : 0.005945 
convolution_kernel : 0.007604 
convolution_kernel : 0.007270 
convolution_kernel : 0.007347 
convolution_kernel : 0.007886 
convolution_kernel : 0.006539 
convolution_kernel : 0.006876 
convolution_kernel : 0.005373 
convolution_kernel : 0.005088 
convolution_kernel : 0.005094 
convolution_kernel : 0.004043 
convolution_kernel : 0.005287 
convolution_kernel : 0.004977 
convolution_kernel : 0.007279 
convolution_kernel : 0.006429 
convolution_kernel : 0.005322 
convolution_kernel : 0.005155 
convolution_kernel : 0.002916 
convolution_kernel : 0.002870 
convolution_kernel : 0.002646 
convolution_kernel : 0.004041 
convolution_kernel : 0.003997 
convolution_kernel : 0.004820 
convolution_kernel : 0.005896 
convolution_kernel : 0.006733 
convolution_kernel : 0.006627 
convolution_kernel : 0.007283 
convolution_kernel : 0.007727 
convolution_kernel : 0.007376 
convolution_kernel : 0.007475 
convolution_kernel : 0.005500 
convolution_kernel : 0.005428 
convolution_kernel : 0.004919 
convolution_kernel : 0.005187 
convolution_kernel : 0.005258 
convolution_kernel : 0.006039 
convolution_kernel : 0.006363 
convolution_kernel : 0.006228 
convolution_kernel : 0.006123 
convolution_kernel : 0.005092 
convolution_kernel : 0.004906 
convolution_kernel : 0.004042 
convolution_kernel : 0.003770 
convolution_kernel : 0.003858 
convolution_kernel : 0.003752 
convolution_kernel : 0.004030 
convolution_kernel : 0.003887 
convolution_kernel : 0.006222 
convolution_kernel : 0.006016 
convolution_kernel : 0.005963 
convolution_kernel : 0.006198 
convolution_kernel : 0.007596 
convolution_kernel : 0.007613 
convolution_kernel : 0.006579 
convolution_kernel : 0.005130 
convolution_kernel : 0.005144 
convolution_kernel : 0.005542 
convolution_kernel : 0.005385 
convolution_kernel : 0.005146 
convolution_kernel : 0.007599 
convolution_kernel : 0.007744 
convolution_kernel : 0.007326 
convolution_kernel : 0.005245 
convolution_kernel : 0.005514 
convolution_kernel : 0.005163 
convolution_kernel : 0.004214 
convolution_kernel : 0.004152 
convolution_kernel : 0.004037 
convolution_kernel : 0.003819 
convolution_kernel : 0.003869 
convolution_kernel : 0.003968 
convolution_kernel : 0.003699 
convolution_kernel : 0.003642 
convolution_kernel : 0.005096 
convolution_kernel : 0.005062 
convolution_kernel : 0.005840 
convolution_kernel : 0.008737 
convolution_kernel : 0.008709 
convolution_kernel : 0.008105 
convolution_kernel : 0.005756 
convolution_kernel : 0.005685 
convolution_kernel : 0.006292 
convolution_kernel : 0.005699 
convolution_kernel : 0.005961 
convolution_kernel : 0.007723 
convolution_kernel : 0.009140 
convolution_kernel : 0.009223 
convolution_kernel : 0.007672 
convolution_kernel : 0.006019 
convolution_kernel : 0.005632 
convolution_kernel : 0.006429 
convolution_kernel : 0.004591 
convolution_kernel : 0.004358 
convolution_kernel : 0.004019 
convolution_kernel : 0.003793 
convolution_kernel : 0.004242 
convolution_kernel : 0.005101 
convolution_kernel : 0.005075 
convolution_kernel : 0.004835 
convolution_kernel : 0.005107 
convolution_kernel : 0.006078 
convolution_kernel : 0.006635 
convolution_kernel : 0.005703 
convolution_kernel : 0.006643 
convolution_kernel : 0.006530 
convolution_kernel : 0.005664 
convolution_kernel : 0.005449 
convolution_kernel : 0.005406 
convolution_kernel : 0.007996 
convolution_kernel : 0.008787 
convolution_kernel : 0.008287 
convolution_kernel : 0.008999 
convolution_kernel : 0.008618 
convolution_kernel : 0.008106 
convolution_kernel : 0.005635 
convolution_kernel : 0.005888 
convolution_kernel : 0.005931 
convolution_kernel : 0.004935 
convolution_kernel : 0.004507 
convolution_kernel : 0.004167 
convolution_kernel : 0.003965 
convolution_kernel : 0.004160 
convolution_kernel : 0.005762 
convolution_kernel : 0.005565 
convolution_kernel : 0.005415 
convolution_kernel : 0.005507 
convolution_kernel : 0.007341 
convolution_kernel : 0.005580 
convolution_kernel : 0.005426 
convolution_kernel : 0.005295 
convolution_kernel : 0.006800 
convolution_kernel : 0.005853 
convolution_kernel : 0.005804 
convolution_kernel : 0.005466 
convolution_kernel : 0.007960 
convolution_kernel : 0.007953 
convolution_kernel : 0.009259 
convolution_kernel : 0.009773 
convolution_kernel : 0.008542 
convolution_kernel : 0.008195 
convolution_kernel : 0.007564 
convolution_kernel : 0.007020 
convolution_kernel : 0.007254 
convolution_kernel : 0.004535 
convolution_kernel : 0.003686 
convolution_kernel : 0.003465 
convolution_kernel : 0.003435 
convolution_kernel : 0.003264 
convolution_kernel : 0.003211 
convolution_kernel : 0.002938 
convolution_kernel : 0.005221 
convolution_kernel : 0.005074 
convolution_kernel : 0.008135 
convolution_kernel : 0.008262 
convolution_kernel : 0.009283 
convolution_kernel : 0.007711 
convolution_kernel : 0.006171 
convolution_kernel : 0.005977 
convolution_kernel : 0.005566 
convolution_kernel : 0.005810 
convolution_kernel : 0.005946 
convolution_kernel : 0.007126 
convolution_kernel : 0.008359 
convolution_kernel : 0.010540 
convolution_kernel : 0.008482 
convolution_kernel : 0.008283 
convolution_kernel : 0.008197 
convolution_kernel : 0.006016 
convolution_kernel : 0.004388 
convolution_kernel : 0.004382 
convolution_kernel : 0.004375 
convolution_kernel : 0.003196 
convolution_kernel : 0.004085 
convolution_kernel : 0.004411 
convolution_kernel : 0.004477 
convolution_kernel : 0.004364 
convolution_kernel : 0.004194 
convolution_kernel : 0.004178 
convolution_kernel : 0.006483 
convolution_kernel : 0.005437 
convolution_kernel : 0.006907 
convolution_kernel : 0.006857 
convolution_kernel : 0.007098 
convolution_kernel : 0.006990 
convolution_kernel : 0.006534 
convolution_kernel : 0.005699 
convolution_kernel : 0.006851 
convolution_kernel : 0.008678 
convolution_kernel : 0.011353 
convolution_kernel : 0.011207 
convolution_kernel : 0.009148 
convolution_kernel : 0.008798 
convolution_kernel : 0.006501 
convolution_kernel : 0.004615 
convolution_kernel : 0.004597 
convolution_kernel : 0.004504 
convolution_kernel : 0.002887 
convolution_kernel : 0.002875 
convolution_kernel : 0.003235 
convolution_kernel : 0.003031 
convolution_kernel : 0.004613 
convolution_kernel : 0.004530 
convolution_kernel : 0.004382 
convolution_kernel : 0.005733 
convolution_kernel : 0.005457 
convolution_kernel : 0.005708 
convolution_kernel : 0.005411 
convolution_kernel : 0.005410 
convolution_kernel : 0.005403 
convolution_kernel : 0.005735 
convolution_kernel : 0.006906 
convolution_kernel : 0.006847 
convolution_kernel : 0.009254 
convolution_kernel : 0.011041 
convolution_kernel : 0.011307 
convolution_kernel : 0.009296 
convolution_kernel : 0.008969 
convolution_kernel : 0.008730 
convolution_kernel : 0.006221 
convolution_kernel : 0.004441 
convolution_kernel : 0.004532 
convolution_kernel : 0.003021 
convolution_kernel : 0.002836 
convolution_kernel : 0.002866 
convolution_kernel : 0.002795 
convolution_kernel : 0.002952 
convolution_kernel : 0.004468 
convolution_kernel : 0.003987 
convolution_kernel : 0.003766 
convolution_kernel : 0.005323 
convolution_kernel : 0.005320 
convolution_kernel : 0.005357 
convolution_kernel : 0.005439 
convolution_kernel : 0.005491 
convolution_kernel : 0.006735 
convolution_kernel : 0.007059 
convolution_kernel : 0.007285 
convolution_kernel : 0.007104 
convolution_kernel : 0.011476 
convolution_kernel : 0.011628 
convolution_kernel : 0.010419 
convolution_kernel : 0.009220 
convolution_kernel : 0.007430 
convolution_kernel : 0.008981 
convolution_kernel : 0.006299 
convolution_kernel : 0.006646 
convolution_kernel : 0.004716 
convolution_kernel : 0.003160 
convolution_kernel : 0.003043 
convolution_kernel : 0.003165 
convolution_kernel : 0.002988 
convolution_kernel : 0.002991 
convolution_kernel : 0.004139 
convolution_kernel : 0.004547 
convolution_kernel : 0.005640 
convolution_kernel : 0.005716 
convolution_kernel : 0.005778 
convolution_kernel : 0.005575 
convolution_kernel : 0.005321 
convolution_kernel : 0.005617 
convolution_kernel : 0.006901 
convolution_kernel : 0.007293 
convolution_kernel : 0.008999 
convolution_kernel : 0.010364 
convolution_kernel : 0.010146 
convolution_kernel : 0.010562 
convolution_kernel : 0.010920 
convolution_kernel : 0.009183 
convolution_kernel : 0.006187 
convolution_kernel : 0.005984 
convolution_kernel : 0.005835 
convolution_kernel : 0.006136 
convolution_kernel : 0.005858 
convolution_kernel : 0.004526 
convolution_kernel : 0.004319 
convolution_kernel : 0.003056 
convolution_kernel : 0.002733 
convolution_kernel : 0.003091 
convolution_kernel : 0.002703 
convolution_kernel : 0.002297 
convolution_kernel : 0.002161 
convolution_kernel : 0.002836 
convolution_kernel : 0.005798 
convolution_kernel : 0.008088 
convolution_kernel : 0.008321 
convolution_kernel : 0.008475 
convolution_kernel : 0.008572 
convolution_kernel : 0.008626 
convolution_kernel : 0.010524 
convolution_kernel : 0.011643 
convolution_kernel : 0.011601 
convolution_kernel : 0.012201 
convolution_kernel : 0.012039 
convolution_kernel : 0.009996 
convolution_kernel : 0.009430 
convolution_kernel : 0.004942 
convolution_kernel : 0.005102 
convolution_kernel : 0.004728 
convolution_kernel : 0.004512 
convolution_kernel : 0.004656 
convolution_kernel : 0.003278 
convolution_kernel : 0.004421 
convolution_kernel : 0.004431 
convolution_kernel : 0.004436 
convolution_kernel : 0.004469 
convolution_kernel : 0.004264 
convolution_kernel : 0.004163 
convolution_kernel : 0.003014 
convolution_kernel : 0.002612 
convolution_kernel : 0.005544 
convolution_kernel : 0.008877 
convolution_kernel : 0.010157 
convolution_kernel : 0.010183 
convolution_kernel : 0.012593 
convolution_kernel : 0.010999 
convolution_kernel : 0.012398 
convolution_kernel : 0.008018 
convolution_kernel : 0.007958 
convolution_kernel : 0.007861 
convolution_kernel : 0.005006 
convolution_kernel : 0.004825 
convolution_kernel : 0.005219 
convolution_kernel : 0.005036 
convolution_kernel : 0.004919 
convolution_kernel : 0.004809 
convolution_kernel : 0.004730 
convolution_kernel : 0.003126 
convolution_kernel : 0.002759 
convolution_kernel : 0.002625 
convolution_kernel : 0.004362 
convolution_kernel : 0.004306 
convolution_kernel : 0.004225 
convolution_kernel : 0.004140 
convolution_kernel : 0.003067 
convolution_kernel : 0.003029 
convolution_kernel : 0.004231 
convolution_kernel : 0.004189 
convolution_kernel : 0.010548 
convolution_kernel : 0.015617 
convolution_kernel : 0.014323 
convolution_kernel : 0.013970 
convolution_kernel : 0.008259 
convolution_kernel : 0.009510 
convolution_kernel : 0.006917 
convolution_kernel : 0.006516 
convolution_kernel : 0.004595 
convolution_kernel : 0.004680 
convolution_kernel : 0.004569 
convolution_kernel : 0.004106 
convolution_kernel : 0.004347 
convolution_kernel : 0.004191 
convolution_kernel : 0.004403 
convolution_kernel : 0.004459 
convolution_kernel : 0.004356 
convolution_kernel : 0.004591 
convolution_kernel : 0.003124 
convolution_kernel : 0.002752 
convolution_kernel : 0.002667 
convolution_kernel : 0.002810 
convolution_kernel : 0.003893 
convolution_kernel : 0.005489 
convolution_kernel : 0.005437 
convolution_kernel : 0.007133 
convolution_kernel : 0.012208 
convolution_kernel : 0.014639 
convolution_kernel : 0.011883 
convolution_kernel : 0.011384 
convolution_kernel : 0.006993 
convolution_kernel : 0.006902 
convolution_kernel : 0.006537 
convolution_kernel : 0.004815 
convolution_kernel : 0.004905 
convolution_kernel : 0.004574 
convolution_kernel : 0.005631 
convolution_kernel : 0.006177 
convolution_kernel : 0.006182 
convolution_kernel : 0.004790 
convolution_kernel : 0.004180 
convolution_kernel : 0.004066 
convolution_kernel : 0.002756 
convolution_kernel : 0.002440 
convolution_kernel : 0.002621 
convolution_kernel : 0.002644 
convolution_kernel : 0.002570 
convolution_kernel : 0.002731 
convolution_kernel : 0.002548 
convolution_kernel : 0.004357 
convolution_kernel : 0.007189 
convolution_kernel : 0.007243 
convolution_kernel : 0.014848 
convolution_kernel : 0.010583 
convolution_kernel : 0.010318 
convolution_kernel : 0.010148 
convolution_kernel : 0.010182 
convolution_kernel : 0.010053 
convolution_kernel : 0.008215 
convolution_kernel : 0.007110 
convolution_kernel : 0.007268 
convolution_kernel : 0.006987 
convolution_kernel : 0.006754 
convolution_kernel : 0.006359 
convolution_kernel : 0.004544 
convolution_kernel : 0.004715 
convolution_kernel : 0.002718 
convolution_kernel : 0.002666 
convolution_kernel : 0.002454 
convolution_kernel : 0.002698 
convolution_kernel : 0.002682 
convolution_kernel : 0.002567 
convolution_kernel : 0.002544 
convolution_kernel : 0.004062 
convolution_kernel : 0.005707 
convolution_kernel : 0.017106 
convolution_kernel : 0.021074 
convolution_kernel : 0.023919 
convolution_kernel : 0.029642 
convolution_kernel : 0.031368 
convolution_kernel : 0.020477 
convolution_kernel : 0.016626 
convolution_kernel : 0.012966 
convolution_kernel : 0.013404 
convolution_kernel : 0.011422 
convolution_kernel : 0.012653 
convolution_kernel : 0.008860 
convolution_kernel : 0.009038 
convolution_kernel : 0.006773 
convolution_kernel : 0.005223 
convolution_kernel : 0.003876 
convolution_kernel : 0.003636 
convolution_kernel : 0.003608 
convolution_kernel : 0.003121 
convolution_kernel : 0.002723 
convolution_kernel : 0.002733 
convolution_kernel : 0.002735 
convolution_kernel : 0.004712 
convolution_kernel : 0.004525 
convolution_kernel : 0.004357 
convolution_kernel : 0.004253 
convolution_kernel : 0.011032 
convolution_kernel : 0.009958 
